employee_id,task_id,task_type,task_given_date,days_to_deadline,priority,original_completed_days,actual_hours_to_complete,is_completed,rating,perceived_difficulty,primary_skill_matching,secondary_skill_matching,ternary_skill_matching,volume_metric,dependency_score,error_risk
EMP_006,TSK_0053782,Bug Fix,2025-07-10,12,High,5.1,34.1,1,3.4,2,0.72,0.28,0.05,3,1,2
EMP_006,TSK_0053783,Feature Development,2025-03-25,4,Critical,2.6,13.2,1,4.1,1,0.8,0.24,0.09,1,1,1
EMP_006,TSK_0053784,Bug Fix,2026-03-21,9,Critical,7.7,48.8,1,2.9,3,0.38,0.2,0.07,4,3,4
EMP_006,TSK_0053785,Data Pipeline,2026-04-28,6,Critical,4.5,23.6,1,3.8,2,0.71,0.19,0.04,2,2,2
EMP_006,TSK_0053786,Code Review,2024-10-01,15,Medium,3.7,19.5,1,5.0,1,0.73,0.34,0.15,2,1,2
EMP_006,TSK_0053787,Code Review,2026-01-13,15,Medium,3.3,22.1,1,5.0,2,0.76,0.58,0.2,2,2,1
EMP_006,TSK_0053788,Bug Fix,2025-01-02,5,Critical,3.9,20.7,1,3.3,3,0.61,0.35,0.15,2,2,2
EMP_006,TSK_0053789,Documentation,2024-03-27,20,Medium,,,0,,5,0.88,0.49,0.25,5,2,3
EMP_006,TSK_0053790,System Maintenance,2024-09-08,19,Low,4.2,30.7,1,5.0,2,0.8,0.52,0.09,3,1,1
EMP_006,TSK_0053791,Code Review,2026-03-07,22,Medium,11.1,69.6,1,3.1,4,0.84,0.33,0.2,5,4,3
EMP_006,TSK_0053792,System Maintenance,2024-11-21,13,Low,1.8,6.2,1,5.0,0,0.39,0.26,0.07,1,1,2
EMP_006,TSK_0053793,Bug Fix,2024-06-20,10,Medium,,,0,,2,0.98,0.47,0.2,2,2,3
EMP_006,TSK_0053794,Bug Fix,2024-10-20,20,Low,5.6,33.6,1,4.9,3,0.85,0.3,0.1,3,4,3
EMP_006,TSK_0053795,System Maintenance,2026-02-08,15,Medium,,,0,,3,0.48,0.26,0.07,1,2,2
EMP_006,TSK_0053796,Documentation,2026-05-11,10,Medium,2.2,13.6,1,5.0,2,0.71,0.08,0.05,1,3,2
EMP_006,TSK_0053797,Bug Fix,2024-12-19,26,Low,9.5,58.2,1,3.6,3,0.65,0.18,0.13,5,3,1
EMP_006,TSK_0053798,Feature Development,2024-06-12,19,Medium,6.1,41.6,1,3.7,4,0.55,0.25,0.09,3,2,3
EMP_006,TSK_0053799,Code Review,2024-02-03,8,High,1.3,9.6,1,5.0,2,0.53,0.27,0.09,1,1,2
EMP_006,TSK_0053800,Documentation,2025-10-29,5,Critical,3.9,19.3,1,3.0,1,0.83,0.57,0.07,2,1,0
EMP_006,TSK_0053801,Data Pipeline,2024-12-17,9,High,,,0,,2,0.68,0.2,0.08,1,2,3
EMP_006,TSK_0053802,Bug Fix,2025-01-11,17,Low,,,0,,2,0.66,0.21,0.09,3,2,2
EMP_006,TSK_0053803,Documentation,2025-11-25,13,Medium,3.7,20.8,1,4.2,2,0.75,0.25,0.03,2,3,3
EMP_006,TSK_0053804,Code Review,2025-08-01,12,Medium,2.9,19.0,1,4.1,1,0.64,0.14,0.03,2,3,2
EMP_006,TSK_0053805,Code Review,2025-02-23,17,Medium,4.1,20.7,1,5.0,2,0.47,0.3,0.05,2,1,2
EMP_006,TSK_0053806,Code Review,2024-12-15,11,High,5.8,34.4,1,3.2,3,0.69,0.42,0.14,3,1,2
EMP_006,TSK_0053807,Code Review,2025-10-09,9,High,,,0,,0,0.9,0.35,0.11,1,2,1
EMP_006,TSK_0053808,Bug Fix,2025-09-05,12,Medium,4.0,35.8,1,4.2,2,0.68,0.37,0.08,3,1,3
EMP_006,TSK_0053809,Code Review,2024-02-22,14,Medium,1.1,9.7,1,5.0,2,0.75,0.46,0.2,1,2,2
EMP_006,TSK_0053810,Bug Fix,2026-03-12,9,High,5.3,31.3,1,3.8,2,0.62,0.28,0.08,3,1,1
EMP_006,TSK_0053811,Bug Fix,2025-11-18,6,Critical,7.1,43.0,1,3.0,4,0.79,0.62,0.12,3,4,2
EMP_006,TSK_0053812,Feature Development,2024-09-10,17,Medium,3.9,23.8,1,4.1,2,0.68,0.46,0.09,2,3,4
EMP_006,TSK_0053813,Bug Fix,2024-07-07,21,Low,,,0,,3,0.82,0.68,0.38,3,4,4
EMP_006,TSK_0053814,Code Review,2025-12-28,14,Medium,,,0,,4,0.52,0.18,0.02,4,2,4
EMP_006,TSK_0053815,Bug Fix,2026-04-21,9,High,5.4,29.2,1,3.6,1,0.87,0.5,0.11,3,1,2
EMP_006,TSK_0053816,Feature Development,2024-01-30,9,High,,,0,,3,0.56,0.19,0.03,2,1,3
EMP_006,TSK_0053817,System Maintenance,2025-01-13,6,Critical,6.4,34.9,1,2.5,2,0.43,0.11,0.01,3,5,4
EMP_006,TSK_0053818,Bug Fix,2025-10-10,12,Medium,3.3,23.8,1,3.9,2,0.64,0.37,0.07,2,2,2
EMP_006,TSK_0053819,Feature Development,2024-10-14,9,High,1.7,9.6,1,3.9,2,0.61,0.36,0.0,1,3,3
EMP_006,TSK_0053820,Documentation,2025-11-19,14,Low,,,0,,1,0.91,0.7,0.12,2,2,1
EMP_006,TSK_0053821,Bug Fix,2024-07-14,5,Critical,,,0,,2,0.72,0.49,0.03,2,2,1
EMP_006,TSK_0053822,Code Review,2026-03-06,23,Low,2.5,20.2,1,5.0,2,0.82,0.34,0.03,2,2,1
EMP_006,TSK_0053823,Feature Development,2024-04-08,5,High,1.2,7.6,1,5.0,1,0.68,0.29,0.14,1,1,2
EMP_006,TSK_0053824,Bug Fix,2024-12-26,18,Low,,,0,,2,0.7,0.12,0.06,1,2,2
EMP_006,TSK_0053825,Data Pipeline,2025-07-06,21,Medium,7.3,42.4,1,5.0,2,0.77,0.32,0.15,4,2,1
EMP_006,TSK_0053826,Bug Fix,2025-03-06,9,High,1.1,11.1,1,5.0,2,0.77,0.45,0.12,1,1,0
EMP_006,TSK_0053827,Feature Development,2024-05-29,14,Medium,8.8,54.0,1,3.0,4,0.36,0.18,0.1,4,3,3
EMP_006,TSK_0053828,Bug Fix,2024-10-07,16,Low,2.9,19.6,1,5.0,2,0.89,0.44,0.21,2,2,1
EMP_006,TSK_0053829,Feature Development,2024-05-09,21,Low,5.4,31.6,1,4.3,2,0.7,0.57,0.06,3,2,2
EMP_006,TSK_0053830,Feature Development,2024-10-19,23,Low,,,0,,2,0.72,0.37,0.23,3,2,1
EMP_006,TSK_0053831,Feature Development,2024-08-09,14,Low,,,0,,2,0.54,0.09,0.05,3,2,2
EMP_006,TSK_0053832,Code Review,2024-04-24,11,High,4.3,30.4,1,3.5,2,0.93,0.69,0.09,3,3,2
EMP_006,TSK_0053833,Documentation,2024-12-02,24,Low,,,0,,0,0.8,0.26,0.17,2,1,0
EMP_006,TSK_0053834,Code Review,2026-02-23,14,Medium,,,0,,1,0.79,0.39,0.04,1,2,1
EMP_006,TSK_0053835,Code Review,2025-05-10,22,Medium,,,0,,4,0.76,0.26,0.06,5,3,4
EMP_006,TSK_0053836,Data Pipeline,2025-04-28,15,Medium,,,0,,1,0.94,0.34,0.05,2,3,0
EMP_006,TSK_0053837,System Maintenance,2025-03-15,19,Low,,,0,,3,0.21,0.12,0.03,1,2,3
EMP_006,TSK_0053838,Code Review,2025-11-16,13,Low,2.3,11.4,1,5.0,1,0.68,0.46,0.07,1,1,1
EMP_006,TSK_0053839,System Maintenance,2024-03-10,11,Medium,3.6,20.5,1,4.2,2,0.56,0.14,0.06,2,2,2
EMP_006,TSK_0053840,Code Review,2024-08-26,12,Medium,6.1,37.6,1,3.3,3,0.44,0.32,0.06,3,3,3
EMP_006,TSK_0053841,Documentation,2026-03-12,13,Low,,,0,,2,0.64,0.49,0.06,1,1,2
EMP_006,TSK_0053842,Code Review,2026-02-14,7,Critical,6.8,40.2,1,4.2,2,0.93,0.33,0.09,4,3,2
EMP_006,TSK_0053843,Data Pipeline,2024-06-30,21,Low,4.6,29.6,1,4.9,2,0.81,0.26,0.18,3,3,1
EMP_006,TSK_0053844,Feature Development,2026-05-14,15,Low,5.2,30.9,1,4.6,2,0.8,0.33,0.03,3,1,0
EMP_006,TSK_0053845,Documentation,2025-08-10,12,Medium,6.4,39.1,1,3.8,3,0.77,0.28,0.15,3,3,4
EMP_006,TSK_0053846,Code Review,2024-04-05,13,Medium,3.7,24.3,1,4.3,3,0.5,0.37,0.1,2,2,2
EMP_006,TSK_0053847,Data Pipeline,2026-02-12,13,Medium,2.1,12.8,1,5.0,2,0.65,0.32,0.11,1,1,0
EMP_006,TSK_0053848,System Maintenance,2025-12-11,18,Medium,5.1,37.0,1,3.4,4,0.55,0.32,0.09,3,1,5
EMP_006,TSK_0053849,Bug Fix,2026-04-22,15,Medium,3.4,21.4,1,4.2,1,0.69,0.37,0.05,2,1,3
EMP_006,TSK_0053850,Code Review,2025-09-01,11,Medium,1.3,4.3,1,5.0,0,0.71,0.26,0.08,1,2,1
EMP_006,TSK_0053851,Bug Fix,2024-11-17,20,Medium,6.9,48.2,1,4.1,3,0.83,0.37,0.14,4,2,2
EMP_006,TSK_0053852,Bug Fix,2025-01-03,18,Medium,4.3,26.3,1,5.0,1,0.85,0.24,0.06,3,1,2
EMP_006,TSK_0053853,System Maintenance,2026-05-22,10,Critical,10.2,67.6,1,2.8,4,0.74,0.11,0.05,5,3,5
EMP_006,TSK_0053854,Code Review,2025-08-09,15,Low,4.9,29.3,1,3.7,2,0.61,0.43,0.19,3,2,2
EMP_006,TSK_0053855,Feature Development,2024-03-18,12,High,,,0,,2,0.86,0.44,0.1,3,1,2
EMP_006,TSK_0053856,Documentation,2025-01-10,20,Low,2.6,12.5,1,5.0,2,0.87,0.46,0.15,1,1,2
EMP_006,TSK_0053857,Code Review,2026-03-28,8,Critical,7.4,47.7,1,3.5,3,0.85,0.58,0.28,4,1,2
EMP_006,TSK_0053858,Feature Development,2025-09-14,15,Medium,3.0,18.2,1,5.0,1,0.92,0.53,0.15,2,1,2
EMP_006,TSK_0053859,Bug Fix,2026-05-12,4,Critical,2.1,9.5,1,4.6,0,0.96,0.26,0.05,1,1,0
EMP_006,TSK_0053860,Code Review,2024-05-12,17,Low,7.1,47.3,1,2.7,3,0.86,0.47,0.17,4,3,3
EMP_006,TSK_0053861,Bug Fix,2024-01-17,14,Low,1.1,11.4,1,5.0,1,0.69,0.47,0.11,1,2,2
EMP_006,TSK_0053862,Bug Fix,2026-01-04,20,Low,1.7,10.5,1,5.0,1,0.41,0.26,0.04,1,2,2
EMP_006,TSK_0053863,Feature Development,2025-04-01,13,High,8.8,54.5,1,3.8,4,0.75,0.3,0.05,4,2,3
EMP_006,TSK_0053864,Data Pipeline,2024-05-20,13,Medium,,,0,,2,0.42,0.19,0.08,1,1,2
EMP_006,TSK_0053865,Bug Fix,2025-04-18,4,Critical,2.2,15.9,1,3.8,2,0.75,0.47,0.27,2,1,2
EMP_006,TSK_0053866,Data Pipeline,2025-08-01,12,Medium,1.8,9.4,1,5.0,0,0.53,0.15,0.02,1,2,2
EMP_006,TSK_0053867,Code Review,2024-04-04,16,Medium,,,0,,3,0.7,0.46,0.22,4,2,3
EMP_006,TSK_0053868,Bug Fix,2025-03-25,14,Medium,,,0,,2,0.86,0.3,0.13,4,1,0
EMP_006,TSK_0053869,Code Review,2024-07-20,18,Low,5.3,39.1,1,3.7,3,0.67,0.19,0.1,3,3,3
EMP_006,TSK_0053870,Feature Development,2025-02-20,21,Medium,10.9,67.7,1,4.7,4,0.82,0.29,0.15,5,2,2
EMP_006,TSK_0053871,Data Pipeline,2025-01-02,26,Low,7.3,49.2,1,4.1,3,0.7,0.49,0.18,4,1,1
EMP_006,TSK_0053872,System Maintenance,2025-08-07,19,Medium,8.1,55.0,1,3.0,4,0.68,0.08,0.02,4,2,4
EMP_006,TSK_0053873,Feature Development,2025-11-16,9,Medium,1.4,11.0,1,5.0,0,0.91,0.55,0.04,1,1,1
EMP_006,TSK_0053874,Documentation,2024-10-10,6,High,1.7,10.3,1,4.3,3,0.57,0.2,0.05,1,3,2
EMP_006,TSK_0053875,Feature Development,2025-12-29,15,Medium,8.6,54.5,1,4.1,2,0.88,0.63,0.21,5,1,1
EMP_006,TSK_0053876,Feature Development,2026-01-08,5,Critical,4.1,23.0,1,3.3,2,0.68,0.46,0.26,2,1,2
EMP_006,TSK_0053877,Bug Fix,2024-04-20,8,High,3.7,23.2,1,3.8,3,0.93,0.48,0.11,2,3,2
EMP_006,TSK_0053878,Documentation,2024-11-05,9,High,3.0,20.4,1,4.5,2,0.95,0.55,0.28,2,2,2
EMP_006,TSK_0053879,Feature Development,2024-10-06,9,Medium,1.7,11.4,1,5.0,2,0.82,0.65,0.15,1,3,2
EMP_006,TSK_0053880,Code Review,2024-03-17,21,Low,5.8,33.4,1,4.4,2,0.91,0.36,0.16,3,2,3
EMP_006,TSK_0053881,Data Pipeline,2025-11-06,8,High,1.9,10.6,1,5.0,3,0.83,0.44,0.17,1,2,0
EMP_006,TSK_0053882,Documentation,2025-05-24,22,Low,1.9,9.3,1,5.0,2,0.91,0.71,0.49,1,2,2
EMP_006,TSK_0053883,Data Pipeline,2024-11-18,19,Medium,,,0,,4,0.72,0.26,0.05,4,2,3
EMP_006,TSK_0053884,Bug Fix,2024-08-02,22,Low,6.0,35.3,1,4.9,2,0.74,0.38,0.1,3,2,1
EMP_006,TSK_0053885,Code Review,2026-01-09,14,Medium,3.0,19.2,1,4.8,1,0.83,0.19,0.04,2,2,2
EMP_006,TSK_0053886,System Maintenance,2025-05-27,16,Low,2.4,17.4,1,4.6,1,0.54,0.38,0.03,2,2,3
EMP_006,TSK_0053887,Bug Fix,2026-02-17,12,Medium,1.6,6.4,1,5.0,0,0.82,0.53,0.17,1,0,1
EMP_006,TSK_0053888,Documentation,2024-09-09,19,Low,3.9,24.3,1,5.0,3,0.79,0.6,0.15,2,3,2
EMP_006,TSK_0053889,Bug Fix,2025-12-21,3,Critical,1.0,7.3,1,4.0,1,0.57,0.27,0.05,1,2,1
EMP_006,TSK_0053890,Documentation,2024-01-13,17,Low,3.1,18.0,1,5.0,1,0.75,0.16,0.04,2,1,0
EMP_006,TSK_0053891,Documentation,2024-01-26,8,High,6.5,31.5,1,3.1,2,0.54,0.38,0.13,3,2,2
EMP_006,TSK_0053892,System Maintenance,2024-08-26,12,Medium,3.7,25.2,1,4.3,3,0.47,0.11,0.01,2,1,2
EMP_006,TSK_0053893,Code Review,2025-06-01,27,Low,10.1,70.3,1,4.2,4,0.83,0.42,0.2,5,3,2
EMP_006,TSK_0053894,Data Pipeline,2024-07-03,16,Low,3.8,20.6,1,5.0,1,0.86,0.67,0.09,2,2,0
EMP_006,TSK_0053895,Bug Fix,2025-10-27,17,Medium,4.1,24.1,1,5.0,2,0.55,0.15,0.03,2,3,2
EMP_006,TSK_0053896,Feature Development,2026-04-21,16,Medium,4.1,27.6,1,4.1,1,0.91,0.61,0.51,3,2,2
EMP_006,TSK_0053897,Feature Development,2026-04-13,13,Medium,,,0,,1,0.27,0.08,0.01,2,3,3
EMP_006,TSK_0053898,Code Review,2024-09-23,18,Low,5.1,32.0,1,5.0,2,0.8,0.25,0.11,3,3,3
EMP_006,TSK_0053899,Code Review,2025-04-08,7,High,3.0,19.4,1,4.8,1,0.82,0.35,0.06,2,0,1
EMP_006,TSK_0053900,System Maintenance,2024-09-01,13,Medium,4.3,28.7,1,3.3,4,0.44,0.16,0.02,2,2,4
EMP_006,TSK_0053901,Bug Fix,2025-04-04,16,Medium,1.0,11.6,1,5.0,3,0.54,0.15,0.04,1,1,4
EMP_006,TSK_0053902,Feature Development,2024-06-13,25,Low,,,0,,2,0.93,0.45,0.23,3,1,2
EMP_006,TSK_0053903,System Maintenance,2024-11-06,23,Low,5.2,32.3,1,4.5,2,0.52,0.16,0.06,3,1,1
EMP_006,TSK_0053904,Feature Development,2024-04-10,7,High,,,0,,0,0.83,0.43,0.17,1,2,0
EMP_006,TSK_0053905,Code Review,2025-05-29,17,Medium,4.7,31.9,1,4.0,2,0.47,0.25,0.11,3,2,3
EMP_006,TSK_0053906,Bug Fix,2024-10-17,12,Low,0.8,7.4,1,5.0,0,0.81,0.29,0.14,1,3,0
EMP_006,TSK_0053907,Feature Development,2025-05-13,20,Medium,,,0,,4,0.57,0.36,0.15,4,2,3
EMP_006,TSK_0053908,Bug Fix,2024-09-16,21,Low,5.6,35.3,1,4.1,2,0.87,0.34,0.06,3,4,3
EMP_006,TSK_0053909,Bug Fix,2025-07-26,13,Medium,3.7,23.4,1,4.9,3,0.93,0.27,0.07,2,0,0
EMP_006,TSK_0053910,Code Review,2026-04-28,7,High,3.6,21.0,1,3.0,3,0.5,0.3,0.11,2,1,2
EMP_006,TSK_0053911,Documentation,2024-09-22,7,High,3.7,20.6,1,4.0,2,0.65,0.14,0.06,2,1,2
EMP_006,TSK_0053912,Data Pipeline,2026-01-18,15,Low,1.9,8.5,1,5.0,0,0.8,0.49,0.14,1,2,0
EMP_006,TSK_0053913,Feature Development,2024-09-26,15,Medium,6.7,46.3,1,3.1,2,0.86,0.46,0.06,4,2,2
EMP_006,TSK_0053914,Feature Development,2025-01-30,14,Low,,,0,,2,0.89,0.39,0.18,1,3,3
EMP_006,TSK_0053915,Code Review,2026-01-22,10,Medium,,,0,,3,0.37,0.08,0.02,1,2,2
EMP_006,TSK_0053916,Bug Fix,2025-05-17,10,Medium,2.8,20.6,1,4.4,2,0.67,0.26,0.08,2,2,2
EMP_006,TSK_0053917,Data Pipeline,2025-05-28,18,Medium,8.3,50.5,1,3.1,4,0.5,0.18,0.06,4,3,3
EMP_006,TSK_0053918,Code Review,2026-01-11,21,Low,,,0,,3,0.72,0.12,0.06,3,2,2
EMP_006,TSK_0053919,System Maintenance,2024-06-28,18,Low,,,0,,2,0.53,0.39,0.23,1,3,2
EMP_006,TSK_0053920,Bug Fix,2024-02-16,14,Low,,,0,,2,0.83,0.59,0.24,2,1,2
EMP_006,TSK_0053921,Bug Fix,2025-09-16,23,Low,3.0,17.3,1,5.0,1,0.92,0.72,0.46,2,0,0
EMP_006,TSK_0053922,Feature Development,2025-06-12,17,Medium,2.1,14.8,1,5.0,1,0.96,0.55,0.22,2,1,0
EMP_006,TSK_0053923,Bug Fix,2025-06-05,9,High,4.9,30.5,1,3.9,1,0.65,0.6,0.03,3,2,1
EMP_006,TSK_0053924,Documentation,2025-02-03,19,Medium,6.0,37.5,1,4.1,4,0.39,0.23,0.02,3,3,2
EMP_006,TSK_0053925,System Maintenance,2025-02-01,12,Medium,3.8,25.0,1,3.9,3,0.9,0.12,0.02,2,1,1
EMP_006,TSK_0053926,Bug Fix,2024-09-30,7,High,1.0,8.4,1,5.0,1,0.82,0.11,0.02,1,3,1
EMP_006,TSK_0053927,Bug Fix,2024-11-20,7,High,2.7,17.3,1,4.1,1,0.63,0.34,0.07,2,1,1
EMP_006,TSK_0053928,Bug Fix,2026-04-09,16,Medium,0.5,8.7,1,5.0,0,0.81,0.53,0.08,1,2,1
EMP_006,TSK_0053929,Code Review,2026-02-27,15,Medium,0.9,8.0,1,5.0,0,0.63,0.45,0.14,1,2,1
EMP_006,TSK_0053930,Code Review,2025-09-13,12,Low,1.6,12.1,1,5.0,2,0.66,0.14,0.02,1,3,1
EMP_006,TSK_0053931,Documentation,2024-01-19,13,Low,,,0,,0,0.97,0.14,0.02,1,1,0
EMP_006,TSK_0053932,Documentation,2024-08-23,12,Medium,,,0,,3,0.77,0.36,0.07,3,2,1
EMP_006,TSK_0053933,Code Review,2025-10-17,14,Medium,1.2,4.3,1,5.0,0,0.85,0.61,0.14,1,1,1
EMP_006,TSK_0053934,Code Review,2025-10-13,17,Medium,3.7,20.9,1,5.0,2,0.62,0.54,0.32,2,2,3
EMP_006,TSK_0053935,Data Pipeline,2024-08-25,10,High,,,0,,2,0.85,0.3,0.03,3,2,3
EMP_006,TSK_0053936,Feature Development,2026-05-21,14,Medium,,,0,,2,0.78,0.45,0.3,3,2,3
EMP_006,TSK_0053937,Bug Fix,2024-12-26,15,Medium,7.7,46.1,1,3.6,3,0.74,0.24,0.11,4,1,2
EMP_006,TSK_0053938,Bug Fix,2024-12-14,20,Low,1.5,9.4,1,5.0,2,0.71,0.41,0.24,1,2,3
EMP_006,TSK_0053939,Bug Fix,2024-10-30,10,High,3.4,19.9,1,5.0,1,0.91,0.62,0.21,2,2,1
EMP_006,TSK_0053940,Feature Development,2025-01-23,5,Critical,,,0,,2,0.38,0.28,0.04,2,4,3
EMP_006,TSK_0053941,Feature Development,2025-05-14,16,Medium,4.5,32.6,1,4.5,1,0.82,0.67,0.07,3,3,2
EMP_006,TSK_0053942,Bug Fix,2025-09-19,13,Medium,3.0,14.6,1,4.6,1,0.45,0.31,0.11,2,1,2
EMP_006,TSK_0053943,Documentation,2024-10-24,13,Medium,3.3,22.8,1,4.7,3,0.7,0.39,0.04,2,1,2
EMP_006,TSK_0053944,Code Review,2025-11-29,16,Medium,1.9,14.9,1,5.0,1,0.9,0.51,0.28,2,2,2
EMP_006,TSK_0053945,Bug Fix,2026-05-18,12,High,,,0,,4,0.87,0.11,0.02,4,3,3
EMP_006,TSK_0053946,Documentation,2025-07-24,23,Low,3.2,20.0,1,5.0,1,0.62,0.19,0.06,2,1,1
EMP_006,TSK_0053947,Documentation,2025-01-09,14,Low,,,0,,2,0.85,0.53,0.09,2,3,1
EMP_006,TSK_0053948,Bug Fix,2025-09-11,24,Low,4.3,25.2,1,4.7,1,0.84,0.19,0.09,3,3,1
EMP_006,TSK_0053949,System Maintenance,2024-06-24,8,High,3.5,27.2,1,3.4,4,0.45,0.34,0.07,2,3,4
EMP_006,TSK_0053950,Bug Fix,2024-03-01,11,Medium,,,0,,2,0.46,0.14,0.1,1,1,1
EMP_006,TSK_0053951,Documentation,2024-10-20,4,Critical,2.6,22.9,1,3.8,2,0.96,0.29,0.13,2,2,2
EMP_006,TSK_0053952,System Maintenance,2024-11-27,25,Low,5.5,31.2,1,4.5,2,0.86,0.51,0.05,3,2,2
EMP_006,TSK_0053953,Documentation,2024-08-03,16,Low,,,0,,2,0.81,0.47,0.28,1,2,2
EMP_006,TSK_0053954,Documentation,2024-12-14,7,High,4.5,27.4,1,4.1,3,0.64,0.19,0.03,2,3,3
EMP_006,TSK_0053955,System Maintenance,2024-03-13,11,Medium,1.7,10.1,1,5.0,1,0.69,0.46,0.07,1,1,1
EMP_006,TSK_0053956,Feature Development,2025-10-03,8,High,1.7,4.9,1,4.8,0,0.92,0.23,0.03,1,2,1
EMP_006,TSK_0053957,Feature Development,2024-10-24,17,Low,1.0,12.7,1,5.0,4,0.33,0.06,0.03,1,3,3
EMP_006,TSK_0053958,Code Review,2024-07-13,22,Low,5.0,33.7,1,4.3,2,0.71,0.59,0.24,3,3,3
EMP_006,TSK_0053959,Data Pipeline,2025-02-04,15,Medium,3.5,22.5,1,5.0,2,0.75,0.31,0.12,2,2,1
EMP_006,TSK_0053960,Code Review,2024-01-27,22,Low,2.5,10.0,1,5.0,1,0.51,0.4,0.13,1,2,3
EMP_006,TSK_0053961,System Maintenance,2024-03-01,12,Medium,3.6,22.3,1,3.9,2,0.55,0.2,0.03,2,1,2
EMP_006,TSK_0053962,Bug Fix,2025-06-24,15,Medium,6.2,38.0,1,3.9,3,0.63,0.39,0.11,3,2,3
EMP_006,TSK_0053963,Data Pipeline,2024-02-19,15,Medium,1.4,6.5,1,5.0,1,0.79,0.46,0.13,1,2,2
EMP_006,TSK_0053964,System Maintenance,2024-12-17,22,Low,10.3,63.3,1,3.8,3,0.87,0.47,0.1,5,3,2
EMP_006,TSK_0053965,Feature Development,2024-04-02,15,Low,,,0,,0,0.76,0.3,0.12,1,2,1
EMP_006,TSK_0053966,System Maintenance,2025-05-14,18,Low,,,0,,2,0.58,0.24,0.04,3,1,1
EMP_006,TSK_0053967,Bug Fix,2025-08-10,23,Low,3.5,16.3,1,5.0,1,0.58,0.14,0.11,2,0,0
EMP_006,TSK_0053968,System Maintenance,2024-03-11,16,Medium,,,0,,1,0.54,0.46,0.1,2,2,3
EMP_006,TSK_0053969,System Maintenance,2025-09-17,15,Medium,3.9,24.1,1,4.7,1,0.72,0.2,0.09,3,2,2
EMP_006,TSK_0053970,Bug Fix,2024-10-15,10,Medium,2.8,20.2,1,4.6,2,0.62,0.31,0.04,2,0,2
EMP_006,TSK_0053971,Code Review,2025-11-18,18,Medium,9.7,60.1,1,3.6,3,0.86,0.46,0.02,5,2,3
EMP_006,TSK_0053972,Code Review,2024-01-31,18,Low,,,0,,1,0.51,0.31,0.03,1,1,1
EMP_006,TSK_0053973,Bug Fix,2024-10-20,15,Medium,,,0,,3,0.6,0.27,0.1,2,2,2
EMP_006,TSK_0053974,Bug Fix,2024-02-19,10,High,7.4,54.1,1,3.2,4,0.68,0.25,0.04,4,2,4
EMP_006,TSK_0053975,Bug Fix,2025-09-01,20,Medium,10.3,68.1,1,3.8,4,0.72,0.43,0.13,5,2,3
EMP_006,TSK_0053976,Code Review,2024-04-18,15,Medium,3.1,18.4,1,5.0,1,0.83,0.25,0.11,2,0,0
EMP_006,TSK_0053977,Code Review,2024-05-21,12,High,6.8,35.4,1,4.0,3,0.98,0.35,0.22,3,4,3
EMP_006,TSK_0053978,System Maintenance,2024-02-08,22,Low,6.0,33.1,1,4.7,2,0.85,0.64,0.24,3,2,1
EMP_006,TSK_0053979,Feature Development,2025-07-24,16,Low,1.2,8.0,1,5.0,1,0.5,0.23,0.07,1,1,3
EMP_006,TSK_0053980,Documentation,2025-06-13,6,High,,,0,,0,0.84,0.75,0.49,1,1,1
EMP_006,TSK_0053981,Bug Fix,2025-11-11,7,Critical,5.4,38.4,1,4.0,3,0.84,0.53,0.3,3,2,0
EMP_006,TSK_0053982,Documentation,2024-10-03,15,Medium,1.5,12.4,1,5.0,2,0.38,0.24,0.13,1,1,3
EMP_006,TSK_0053983,System Maintenance,2026-04-05,10,Medium,1.3,8.6,1,5.0,1,0.62,0.36,0.19,1,2,3
EMP_006,TSK_0053984,Feature Development,2025-02-03,19,Low,3.2,22.3,1,5.0,2,0.47,0.1,0.03,2,3,3
EMP_006,TSK_0053985,Feature Development,2025-01-19,20,Low,3.4,24.2,1,5.0,3,0.74,0.06,0.01,2,3,3
EMP_006,TSK_0053986,Code Review,2025-02-10,14,Medium,1.8,18.1,1,5.0,2,0.81,0.45,0.17,2,2,2
EMP_006,TSK_0053987,Feature Development,2025-12-09,19,Low,4.3,26.3,1,5.0,1,0.86,0.51,0.34,3,1,2
EMP_006,TSK_0053988,Feature Development,2024-11-08,21,Low,5.9,32.2,1,3.7,3,0.58,0.26,0.11,3,2,3
EMP_006,TSK_0053989,Feature Development,2025-08-22,20,Low,9.9,60.8,1,3.5,3,0.77,0.39,0.08,5,2,2
EMP_006,TSK_0053990,Feature Development,2025-11-17,10,Medium,1.7,9.3,1,5.0,1,0.55,0.03,0.0,1,1,2
EMP_006,TSK_0053991,Documentation,2026-03-03,17,Medium,9.3,56.8,1,3.2,2,0.82,0.2,0.04,5,1,2
EMP_006,TSK_0053992,System Maintenance,2025-12-16,12,Medium,5.0,32.5,1,3.7,3,0.8,0.41,0.05,3,3,2
EMP_006,TSK_0053993,Code Review,2024-12-09,16,Medium,9.3,54.8,1,5.0,2,0.89,0.75,0.17,5,3,0
EMP_006,TSK_0053994,Bug Fix,2025-12-31,18,Medium,3.1,18.2,1,4.9,1,0.75,0.33,0.18,2,1,2
EMP_006,TSK_0053995,Feature Development,2025-09-05,12,High,,,0,,1,0.96,0.37,0.15,3,0,0
EMP_006,TSK_0053996,System Maintenance,2026-04-14,10,Medium,2.2,10.0,1,4.3,1,0.66,0.17,0.03,1,2,2
