employee_id,task_type,task_given_date,days_to_deadline,priority,original_completed_days,actual_hours_to_complete,is_completed,rating,perceived_difficulty,primary_skill_matching,secondary_skill_matching,ternary_skill_matching,volume_metric,dependency_score,error_risk,given_day_of_week,given_month,given_year
EMP_004,System Maintenance,2025-08-15,19,Low,0.5,4.5,1,5.0,2,0.72,0.44,0.15,1,0,0,4,8,2025
EMP_004,Bug Fix,2025-01-10,6,Critical,3.4,26.3,1,4.6,2,0.97,0.63,0.4,3,2,1,4,1,2025
EMP_004,Bug Fix,2024-03-27,9,Medium,0.5,7.9,1,5.0,1,0.94,0.59,0.17,1,0,1,2,3,2024
EMP_004,Bug Fix,2024-05-27,12,Medium,3.0,26.0,1,4.7,2,0.78,0.44,0.11,3,2,1,0,5,2024
EMP_004,Code Review,2025-08-27,19,Low,,,0,,0,0.62,0.18,0.05,1,1,0,2,8,2025
EMP_004,Documentation,2026-04-12,13,Low,2.2,18.6,1,4.8,3,0.68,0.47,0.11,2,2,3,6,4,2026
EMP_004,Feature Development,2024-12-18,6,High,,,0,,1,0.67,0.42,0.2,1,1,2,2,12,2024
EMP_004,Data Pipeline,2024-11-17,27,Low,5.8,51.3,1,3.8,4,0.56,0.36,0.2,5,2,4,6,11,2024
EMP_004,Code Review,2024-07-29,16,Low,2.4,20.3,1,5.0,2,0.86,0.11,0.08,3,1,0,0,7,2024
EMP_004,System Maintenance,2025-11-12,17,Medium,6.0,53.4,1,4.3,4,0.94,0.32,0.03,5,3,2,2,11,2025
EMP_004,Bug Fix,2024-01-07,16,Medium,,,0,,2,0.5,0.14,0.06,2,3,1,6,1,2024
EMP_004,Bug Fix,2025-12-20,15,Medium,1.5,17.1,1,5.0,2,0.82,0.36,0.03,2,1,2,5,12,2025
EMP_004,Feature Development,2024-01-31,15,Medium,5.3,43.6,1,4.1,3,0.61,0.4,0.2,5,2,2,2,1,2024
EMP_004,Bug Fix,2026-03-02,15,Medium,3.1,28.3,1,4.7,3,0.62,0.43,0.28,3,3,1,0,3,2026
EMP_004,Documentation,2024-11-29,3,Critical,0.5,4.5,1,5.0,2,0.89,0.3,0.16,1,2,2,4,11,2024
EMP_004,Bug Fix,2024-03-12,20,Low,3.5,26.3,1,4.7,3,0.54,0.3,0.17,3,2,2,1,3,2024
EMP_004,Documentation,2025-08-10,3,Critical,0.5,5.8,1,5.0,1,0.78,0.27,0.04,1,1,2,6,8,2025
EMP_004,Bug Fix,2025-03-27,14,Medium,,,0,,2,0.75,0.49,0.14,4,4,1,3,3,2025
EMP_004,Feature Development,2026-04-29,18,Medium,2.0,15.4,1,5.0,2,0.89,0.67,0.22,2,2,2,2,4,2026
EMP_004,Data Pipeline,2024-10-13,7,High,,,0,,2,0.8,0.5,0.15,1,2,2,6,10,2024
EMP_004,System Maintenance,2025-01-11,16,Medium,,,0,,5,0.76,0.38,0.04,5,3,3,5,1,2025
EMP_004,Feature Development,2024-06-06,12,Medium,0.5,7.0,1,5.0,2,0.7,0.39,0.26,1,3,2,3,6,2024
EMP_004,System Maintenance,2025-08-26,18,Medium,2.5,17.6,1,5.0,3,0.74,0.33,0.04,2,2,2,1,8,2025
EMP_004,Code Review,2024-06-18,16,Medium,1.8,17.7,1,5.0,2,0.92,0.43,0.18,2,2,2,1,6,2024
EMP_004,Feature Development,2026-03-10,12,Medium,,,0,,3,0.92,0.74,0.33,2,3,3,1,3,2026
EMP_004,Data Pipeline,2026-01-12,9,High,2.4,23.5,1,4.6,2,0.7,0.41,0.03,3,2,2,0,1,2026
EMP_004,Feature Development,2025-02-23,9,High,1.9,17.8,1,5.0,2,0.73,0.6,0.19,2,1,0,6,2,2025
EMP_004,Feature Development,2026-02-07,11,Medium,1.6,17.1,1,5.0,2,0.78,0.65,0.24,2,1,0,5,2,2026
EMP_004,Documentation,2025-10-25,11,High,2.1,22.3,1,5.0,2,0.85,0.42,0.13,3,1,1,5,10,2025
EMP_004,Feature Development,2024-09-24,20,Low,0.8,8.2,1,5.0,0,0.72,0.27,0.07,1,1,2,1,9,2024
EMP_004,Bug Fix,2024-04-02,18,Low,2.5,22.5,1,5.0,2,0.9,0.32,0.09,3,2,1,1,4,2024
EMP_004,Bug Fix,2024-10-04,12,Medium,,,0,,1,0.8,0.56,0.11,3,2,2,4,10,2024
EMP_004,Documentation,2025-12-28,7,Critical,4.2,22.6,1,4.2,2,0.65,0.42,0.05,3,2,2,6,12,2025
EMP_004,Documentation,2025-01-01,14,Medium,1.9,13.7,1,5.0,1,0.8,0.15,0.03,2,2,1,2,1,2025
EMP_004,Feature Development,2025-09-13,14,Low,,,0,,2,0.92,0.43,0.08,2,4,3,5,9,2025
EMP_004,Data Pipeline,2024-07-13,12,Medium,1.6,10.8,1,5.0,1,0.8,0.19,0.06,2,1,1,5,7,2024
EMP_004,Feature Development,2025-10-22,19,Low,1.3,11.6,1,5.0,1,0.89,0.11,0.04,2,2,2,2,10,2025
EMP_004,Documentation,2025-02-20,5,Critical,1.4,10.2,1,4.1,1,0.99,0.27,0.15,2,2,1,3,2,2025
EMP_004,System Maintenance,2025-11-20,15,Medium,7.2,52.6,1,4.0,4,0.55,0.29,0.06,5,3,3,3,11,2025
EMP_004,Data Pipeline,2026-02-18,18,Medium,,,0,,3,0.61,0.26,0.01,5,1,1,2,2,2026
EMP_004,Code Review,2024-07-15,10,Medium,0.5,3.3,1,5.0,2,0.87,0.37,0.12,1,2,2,0,7,2024
EMP_004,Documentation,2025-02-15,6,Critical,4.4,30.2,1,3.2,3,0.9,0.18,0.07,3,3,2,5,2,2025
EMP_004,Feature Development,2024-05-08,5,Critical,2.2,20.8,1,4.6,3,0.74,0.38,0.04,2,4,2,2,5,2024
EMP_004,Code Review,2024-02-13,3,Critical,1.6,7.8,1,4.7,1,0.8,0.45,0.22,1,0,1,1,2,2024
EMP_004,Feature Development,2025-01-13,8,High,,,0,,2,0.58,0.19,0.05,2,2,2,0,1,2025
EMP_004,Feature Development,2024-04-08,21,Low,1.9,22.9,1,5.0,1,0.6,0.26,0.06,3,1,2,0,4,2024
EMP_004,Bug Fix,2025-02-13,18,Medium,6.6,48.7,1,3.8,4,0.46,0.19,0.07,5,2,2,3,2,2025
EMP_004,Bug Fix,2026-03-10,12,High,3.2,27.6,1,4.6,3,0.5,0.28,0.03,3,4,3,1,3,2026
EMP_004,Code Review,2024-02-28,6,High,0.6,6.2,1,5.0,2,0.88,0.34,0.07,1,3,1,2,2,2024
EMP_004,Data Pipeline,2024-04-27,5,Critical,,,0,,1,0.84,0.19,0.06,2,2,1,5,4,2024
EMP_004,Bug Fix,2026-02-02,3,Critical,1.5,5.3,1,3.5,0,0.79,0.46,0.25,1,1,1,0,2,2026
EMP_004,Bug Fix,2024-08-22,13,Medium,2.9,16.2,1,3.6,2,0.71,0.11,0.03,2,1,3,3,8,2024
EMP_004,Code Review,2024-02-25,25,Low,2.9,24.2,1,5.0,2,0.63,0.23,0.15,3,3,1,6,2,2024
EMP_004,Documentation,2025-04-14,13,Low,,,0,,3,0.44,0.23,0.03,2,3,2,0,4,2025
EMP_004,Bug Fix,2026-02-11,18,Low,1.7,17.0,1,5.0,1,0.72,0.15,0.01,2,1,0,2,2,2026
EMP_004,Bug Fix,2025-06-22,10,Critical,,,0,,4,0.59,0.32,0.06,5,3,4,6,6,2025
EMP_004,Code Review,2026-03-07,18,Medium,2.4,15.5,1,5.0,3,0.91,0.39,0.03,2,3,2,5,3,2026
EMP_004,Data Pipeline,2025-02-16,12,Medium,3.1,28.4,1,4.4,3,0.7,0.13,0.09,3,2,2,6,2,2025
EMP_004,Bug Fix,2026-04-05,13,Medium,2.9,24.9,1,5.0,1,0.9,0.32,0.13,3,1,1,6,4,2026
EMP_004,Feature Development,2024-04-06,12,Medium,1.0,15.0,1,5.0,2,0.63,0.39,0.15,2,3,2,5,4,2024
EMP_004,Documentation,2025-04-18,6,High,1.7,8.9,1,4.1,3,0.64,0.3,0.11,1,3,3,4,4,2025
EMP_004,Bug Fix,2025-01-05,20,Low,5.0,38.0,1,3.7,3,0.73,0.1,0.03,4,3,2,6,1,2025
EMP_004,Bug Fix,2026-05-08,15,Medium,2.8,26.9,1,4.8,3,0.44,0.16,0.04,3,4,3,4,5,2026
EMP_004,Code Review,2025-08-13,19,Low,0.8,5.8,1,5.0,1,0.81,0.29,0.07,1,2,0,2,8,2025
EMP_004,System Maintenance,2025-02-24,16,Low,4.3,44.6,1,4.3,4,0.93,0.26,0.11,4,2,2,0,2,2025
EMP_004,Feature Development,2025-02-09,9,Critical,,,0,,3,0.74,0.31,0.05,4,1,2,6,2,2025
EMP_004,Code Review,2024-05-24,21,Low,,,0,,2,0.63,0.28,0.07,1,1,1,4,5,2024
EMP_004,Feature Development,2026-05-12,9,High,2.8,25.1,1,3.6,2,0.77,0.43,0.04,3,2,3,1,5,2026
EMP_004,Data Pipeline,2025-04-22,12,Medium,,,0,,1,0.94,0.77,0.16,1,1,0,1,4,2025
EMP_004,Bug Fix,2026-04-07,16,Medium,2.0,15.5,1,5.0,1,0.96,0.8,0.44,2,1,1,1,4,2026
EMP_004,Code Review,2025-08-20,4,Critical,1.3,7.9,1,3.9,1,0.75,0.56,0.23,1,3,2,2,8,2025
EMP_004,Data Pipeline,2024-05-22,18,Medium,2.9,21.8,1,5.0,1,0.8,0.44,0.21,3,1,0,2,5,2024
EMP_004,System Maintenance,2025-04-07,21,Low,0.5,5.3,1,5.0,1,0.74,0.16,0.07,1,3,0,0,4,2025
EMP_004,Documentation,2025-12-24,7,High,,,0,,1,0.8,0.27,0.05,2,1,1,2,12,2025
EMP_004,Feature Development,2025-12-20,17,Low,3.3,33.6,1,4.5,3,0.39,0.24,0.01,4,2,4,5,12,2025
EMP_004,Feature Development,2026-03-07,22,Low,2.7,23.6,1,5.0,2,0.5,0.34,0.17,3,1,1,5,3,2026
EMP_004,Feature Development,2024-01-14,8,High,,,0,,2,0.68,0.18,0.05,2,2,1,6,1,2024
EMP_004,Code Review,2025-11-26,17,Medium,2.8,23.9,1,5.0,2,0.66,0.32,0.07,3,1,2,2,11,2025
EMP_004,Documentation,2024-01-10,18,Low,3.0,17.2,1,5.0,2,0.68,0.32,0.02,2,2,1,2,1,2024
EMP_004,Data Pipeline,2025-05-11,16,Medium,,,0,,2,0.75,0.55,0.26,2,2,1,6,5,2025
EMP_004,Feature Development,2026-03-30,19,Low,3.7,35.9,1,4.7,3,0.69,0.27,0.09,4,4,2,0,3,2026
EMP_004,Documentation,2025-04-16,10,High,2.9,23.7,1,3.8,4,0.59,0.37,0.1,2,2,3,2,4,2025
EMP_004,System Maintenance,2025-12-13,7,High,2.5,14.9,1,3.5,3,0.5,0.27,0.04,2,2,2,5,12,2025
EMP_004,System Maintenance,2024-01-15,12,Medium,1.1,3.7,1,5.0,1,0.85,0.66,0.14,1,2,1,0,1,2024
EMP_004,Documentation,2024-12-17,18,Medium,,,0,,3,0.81,0.31,0.09,4,3,1,1,12,2024
EMP_004,Code Review,2024-01-14,8,High,0.7,6.7,1,5.0,1,0.54,0.23,0.02,1,2,1,6,1,2024
EMP_004,Code Review,2024-07-28,17,Low,3.4,29.5,1,4.9,3,0.52,0.2,0.12,3,2,2,6,7,2024
EMP_004,Bug Fix,2024-07-06,9,High,1.5,16.4,1,4.3,2,0.79,0.34,0.19,2,2,4,5,7,2024
EMP_004,Bug Fix,2024-07-07,10,Medium,0.5,8.2,1,5.0,2,0.84,0.65,0.26,1,2,1,6,7,2024
EMP_004,Code Review,2025-08-17,12,Low,0.6,3.3,1,5.0,2,0.8,0.2,0.1,1,2,2,6,8,2025
EMP_004,Bug Fix,2026-05-21,10,Medium,,,0,,0,0.76,0.67,0.16,1,0,0,3,5,2026
EMP_004,Code Review,2025-08-08,3,Critical,0.9,8.7,1,4.1,2,0.36,0.25,0.2,1,3,1,4,8,2025
EMP_004,Code Review,2024-06-14,9,Medium,0.5,7.7,1,5.0,1,0.88,0.33,0.07,1,2,1,4,6,2024
EMP_004,Code Review,2025-08-26,15,Medium,2.9,29.0,1,5.0,3,0.48,0.14,0.05,3,3,3,1,8,2025
EMP_004,Bug Fix,2025-01-14,13,Medium,0.7,8.4,1,5.0,1,0.76,0.11,0.02,1,1,1,1,1,2025
EMP_004,Bug Fix,2025-11-13,5,Critical,2.7,26.0,1,4.3,4,0.43,0.1,0.04,2,2,1,3,11,2025
EMP_004,Bug Fix,2024-07-18,20,Low,3.0,24.4,1,5.0,2,0.83,0.25,0.11,3,1,2,3,7,2024
EMP_004,Bug Fix,2024-04-18,6,Critical,1.9,24.4,1,3.6,2,0.71,0.23,0.08,3,3,3,3,4,2024
EMP_004,System Maintenance,2024-06-30,10,High,,,0,,2,0.64,0.44,0.24,2,2,2,6,6,2024
EMP_004,Feature Development,2025-02-21,13,High,5.6,48.2,1,3.9,3,0.78,0.39,0.1,5,1,4,4,2,2025
EMP_004,Feature Development,2024-04-04,8,High,1.0,3.9,1,5.0,1,0.25,0.11,0.04,1,1,3,3,4,2024
EMP_004,Bug Fix,2026-05-28,5,Critical,2.1,17.0,1,3.5,2,0.77,0.36,0.16,2,2,2,3,5,2026
EMP_004,Code Review,2025-11-18,12,Low,,,0,,2,0.84,0.2,0.11,1,1,1,1,11,2025
EMP_004,Documentation,2024-10-30,8,High,,,0,,1,0.73,0.38,0.04,2,4,2,2,10,2024
EMP_004,Bug Fix,2025-11-10,22,Low,0.5,7.1,1,5.0,2,0.81,0.57,0.03,1,1,0,0,11,2025
EMP_004,System Maintenance,2024-08-23,9,High,2.4,15.9,1,5.0,2,0.84,0.57,0.39,2,1,0,4,8,2024
EMP_004,Data Pipeline,2025-12-04,12,High,3.0,22.8,1,4.5,2,0.81,0.56,0.17,3,1,2,3,12,2025
EMP_004,Bug Fix,2024-04-23,17,Medium,1.4,11.6,1,5.0,1,0.55,0.36,0.2,2,2,3,1,4,2024
EMP_004,Code Review,2025-12-02,7,Critical,,,0,,2,0.59,0.16,0.05,3,1,1,1,12,2025
EMP_004,Code Review,2025-10-23,19,Medium,6.4,53.6,1,3.7,4,0.43,0.16,0.06,5,3,4,3,10,2025
EMP_004,Feature Development,2026-02-27,8,High,1.3,13.0,1,5.0,1,0.87,0.57,0.15,2,1,0,4,2,2026
EMP_004,Data Pipeline,2025-01-23,11,High,,,0,,2,0.53,0.12,0.06,3,2,2,3,1,2025
EMP_004,Bug Fix,2026-04-10,10,High,2.4,17.3,1,4.9,2,0.75,0.4,0.17,2,2,2,4,4,2026
EMP_004,Feature Development,2025-02-18,3,Critical,,,0,,2,0.4,0.33,0.18,1,1,2,1,2,2025
EMP_004,Feature Development,2025-04-28,8,High,1.5,11.0,1,5.0,0,0.82,0.48,0.17,2,1,0,0,4,2025
EMP_004,Code Review,2025-03-05,26,Low,7.4,59.0,1,4.0,5,0.38,0.12,0.06,5,4,3,2,3,2025
EMP_004,Data Pipeline,2024-12-09,13,High,,,0,,2,0.8,0.52,0.1,4,1,1,0,12,2024
EMP_004,Bug Fix,2025-04-30,11,Medium,0.5,10.4,1,5.0,0,0.88,0.58,0.27,2,0,2,2,4,2025
EMP_004,Bug Fix,2024-02-12,16,Low,0.5,8.3,1,5.0,2,0.77,0.3,0.16,1,3,2,0,2,2024
EMP_004,Code Review,2025-11-08,16,Medium,,,0,,1,0.87,0.76,0.21,2,2,1,5,11,2025
EMP_004,Bug Fix,2025-06-04,7,High,2.4,21.8,1,3.0,4,0.45,0.21,0.03,2,3,2,2,6,2025
EMP_004,Bug Fix,2026-01-29,8,High,,,0,,1,0.78,0.39,0.13,2,1,0,3,1,2026
EMP_004,Feature Development,2025-06-08,21,Medium,6.6,50.3,1,3.5,4,0.84,0.5,0.12,5,3,3,6,6,2025
EMP_004,Bug Fix,2026-01-18,17,Low,1.2,14.4,1,5.0,3,0.63,0.39,0.07,2,2,4,6,1,2026
EMP_004,Feature Development,2024-08-14,7,High,,,0,,0,0.94,0.43,0.14,1,1,0,2,8,2024
EMP_004,Feature Development,2025-10-17,11,High,2.7,26.0,1,4.4,3,0.57,0.32,0.08,3,2,3,4,10,2025
EMP_004,Bug Fix,2024-06-10,15,Medium,2.7,27.4,1,4.4,3,0.55,0.25,0.18,3,2,2,0,6,2024
EMP_004,Code Review,2024-06-05,5,Critical,2.4,21.0,1,4.1,4,0.77,0.32,0.06,2,3,3,2,6,2024
EMP_004,Bug Fix,2026-04-09,14,Medium,1.8,17.0,1,5.0,3,0.68,0.57,0.07,2,3,4,3,4,2026
EMP_004,System Maintenance,2025-03-14,19,Medium,,,0,,3,0.55,0.41,0.06,3,1,3,4,3,2025
EMP_004,Feature Development,2024-12-15,12,Medium,,,0,,0,0.89,0.7,0.15,1,2,0,6,12,2024
EMP_004,Documentation,2024-09-17,9,High,0.8,7.5,1,5.0,0,0.45,0.05,0.01,1,2,2,1,9,2024
EMP_004,Data Pipeline,2025-09-01,9,High,0.6,4.1,1,5.0,2,0.53,0.29,0.08,1,1,1,0,9,2025
EMP_004,Feature Development,2024-12-10,17,Low,4.3,36.8,1,4.5,3,0.77,0.34,0.14,4,2,4,1,12,2024
EMP_004,Documentation,2026-03-29,14,High,5.8,48.9,1,3.5,4,0.76,0.43,0.16,5,2,3,6,3,2026
EMP_004,Data Pipeline,2025-07-22,11,Medium,,,0,,3,0.48,0.15,0.12,2,2,3,1,7,2025
EMP_004,Bug Fix,2024-08-28,11,Medium,,,0,,3,0.58,0.2,0.06,2,2,1,2,8,2024
EMP_004,System Maintenance,2025-12-25,6,High,1.3,7.6,1,4.8,1,0.85,0.68,0.34,1,1,3,3,12,2025
EMP_004,Bug Fix,2025-05-25,19,Low,3.1,23.7,1,4.5,3,0.46,0.18,0.11,3,2,2,6,5,2025
EMP_004,Bug Fix,2026-01-16,13,Low,1.0,5.8,1,5.0,2,0.42,0.08,0.04,1,1,1,4,1,2026
EMP_004,Documentation,2025-04-23,14,Medium,1.8,12.2,1,5.0,0,0.96,0.5,0.11,2,2,2,2,4,2025
EMP_004,Bug Fix,2025-12-17,13,Medium,1.6,18.7,1,5.0,1,0.81,0.65,0.21,3,1,0,2,12,2025
EMP_004,Documentation,2024-02-20,14,Medium,,,0,,1,0.88,0.62,0.08,1,4,1,1,2,2024
EMP_004,Data Pipeline,2025-11-08,17,Medium,4.6,34.8,1,4.4,3,0.85,0.66,0.22,4,1,1,5,11,2025
EMP_004,System Maintenance,2025-11-04,7,High,2.1,20.0,1,4.8,3,0.87,0.31,0.14,2,2,2,1,11,2025
EMP_004,Code Review,2025-07-10,25,Low,6.4,56.3,1,4.7,5,0.62,0.36,0.12,5,3,2,3,7,2025
EMP_004,System Maintenance,2025-05-09,17,Medium,2.1,16.9,1,5.0,2,0.85,0.43,0.12,2,2,1,4,5,2025
EMP_004,Feature Development,2026-04-13,14,Medium,,,0,,1,0.74,0.17,0.05,1,3,2,0,4,2026
EMP_004,Bug Fix,2025-12-31,18,Low,2.1,15.8,1,5.0,1,0.49,0.3,0.17,2,2,1,2,12,2025
EMP_004,Code Review,2024-03-30,18,Medium,1.1,13.8,1,5.0,0,0.71,0.23,0.07,2,2,2,5,3,2024
EMP_004,Code Review,2025-08-24,16,Medium,5.9,47.6,1,3.7,4,0.63,0.25,0.01,5,2,4,6,8,2025
EMP_004,Code Review,2026-04-20,15,Medium,,,0,,2,0.76,0.4,0.03,1,2,2,0,4,2026
EMP_004,Code Review,2024-11-02,7,High,2.2,16.5,1,5.0,1,0.85,0.58,0.26,2,3,1,5,11,2024
EMP_004,Feature Development,2026-05-30,9,Medium,0.8,6.7,1,5.0,0,0.73,0.28,0.15,1,0,1,5,5,2026
EMP_004,Code Review,2024-11-25,17,Medium,1.5,14.6,1,5.0,1,0.94,0.63,0.15,2,2,1,0,11,2024
EMP_004,System Maintenance,2025-07-24,17,Medium,,,0,,2,0.75,0.21,0.14,3,3,2,3,7,2025
EMP_004,Code Review,2025-02-26,14,High,5.6,46.8,1,3.7,4,0.68,0.57,0.2,5,4,4,2,2,2025
EMP_004,Feature Development,2024-11-19,15,Medium,,,0,,0,0.41,0.03,0.0,1,2,2,1,11,2024
EMP_004,Documentation,2024-02-29,20,Low,0.5,3.8,1,5.0,1,0.66,0.43,0.16,1,2,2,3,2,2024
EMP_004,Feature Development,2025-12-31,18,Medium,1.6,18.3,1,5.0,3,0.85,0.65,0.27,2,2,4,2,12,2025
EMP_004,Data Pipeline,2025-04-24,10,High,3.6,33.5,1,3.3,2,0.68,0.52,0.12,4,2,1,3,4,2025
EMP_004,Bug Fix,2024-10-27,11,Medium,1.3,3.2,1,5.0,0,0.95,0.18,0.1,1,2,1,6,10,2024
EMP_004,Feature Development,2025-08-04,12,Medium,1.9,14.6,1,5.0,2,0.75,0.31,0.09,2,1,1,0,8,2025
EMP_004,Bug Fix,2025-07-13,18,Low,,,0,,3,0.75,0.32,0.1,4,2,1,6,7,2025
EMP_004,Bug Fix,2024-09-22,9,High,0.5,6.5,1,5.0,1,0.94,0.62,0.18,1,3,1,6,9,2024
EMP_004,Documentation,2025-12-28,20,Low,0.6,7.1,1,5.0,2,0.42,0.19,0.05,1,2,1,6,12,2025
EMP_004,Feature Development,2025-07-07,22,Low,1.8,16.8,1,5.0,3,0.34,0.19,0.03,2,2,4,0,7,2025
EMP_004,Data Pipeline,2025-03-05,20,Low,2.2,17.7,1,5.0,2,0.77,0.47,0.12,2,2,1,2,3,2025
EMP_004,Code Review,2025-07-28,9,High,2.2,15.7,1,5.0,2,0.89,0.61,0.36,2,2,2,0,7,2025
EMP_004,Feature Development,2025-11-21,18,Low,,,0,,3,0.52,0.42,0.11,4,4,3,4,11,2025
EMP_004,Documentation,2025-08-03,10,High,,,0,,2,0.56,0.11,0.06,3,3,3,6,8,2025
EMP_004,Code Review,2025-11-28,16,Low,4.2,40.5,1,3.9,4,0.84,0.37,0.03,4,3,3,4,11,2025
EMP_004,Documentation,2024-12-19,27,Low,5.8,48.4,1,5.0,3,0.54,0.26,0.08,5,1,3,3,12,2024
EMP_004,Code Review,2025-03-28,9,Medium,,,0,,2,0.76,0.33,0.16,1,2,1,4,3,2025
EMP_004,Bug Fix,2024-10-10,22,Low,1.9,15.9,1,5.0,1,0.87,0.66,0.24,2,0,1,3,10,2024
EMP_004,Documentation,2026-01-14,14,Medium,1.2,11.8,1,5.0,1,0.35,0.2,0.06,2,0,0,2,1,2026
EMP_004,Feature Development,2026-05-22,23,Low,6.7,58.5,1,4.3,5,0.54,0.37,0.11,5,4,2,4,5,2026
EMP_004,Code Review,2024-06-09,23,Low,,,0,,2,0.74,0.11,0.05,4,2,2,6,6,2024
EMP_004,System Maintenance,2025-03-10,19,Low,5.2,50.9,1,3.9,4,0.69,0.26,0.07,5,4,2,0,3,2025
EMP_004,Feature Development,2024-10-12,9,High,1.9,14.6,1,4.6,1,0.84,0.37,0.03,2,2,2,5,10,2024
EMP_004,Code Review,2024-12-29,17,Medium,,,0,,2,0.14,0.07,0.04,2,1,3,6,12,2024
EMP_004,Feature Development,2026-04-21,5,High,1.5,7.5,1,4.8,1,0.75,0.22,0.02,1,1,1,1,4,2026
EMP_004,Bug Fix,2024-07-28,14,Low,0.5,7.6,1,5.0,1,0.91,0.24,0.12,1,2,0,6,7,2024
EMP_004,Code Review,2024-09-20,7,High,1.3,12.9,1,5.0,2,0.7,0.35,0.09,2,2,1,4,9,2024
EMP_004,Code Review,2024-04-18,13,Medium,0.5,4.7,1,5.0,1,0.65,0.49,0.18,1,1,0,3,4,2024
EMP_004,Feature Development,2025-11-23,7,Critical,2.8,23.7,1,3.5,2,0.36,0.14,0.02,3,1,2,6,11,2025
EMP_004,Feature Development,2024-01-28,19,Medium,2.1,25.7,1,5.0,3,0.78,0.45,0.13,3,3,2,6,1,2024
EMP_004,Data Pipeline,2024-03-14,18,Medium,,,0,,2,0.54,0.04,0.01,2,3,2,3,3,2024
EMP_004,Bug Fix,2025-12-30,5,Critical,2.1,13.9,1,4.4,2,0.78,0.29,0.09,2,1,2,1,12,2025
EMP_004,Feature Development,2024-09-13,8,High,0.5,4.9,1,5.0,1,0.59,0.13,0.0,1,1,1,4,9,2024
EMP_004,Data Pipeline,2024-04-27,16,Medium,0.6,7.2,1,5.0,2,0.72,0.12,0.06,1,2,2,5,4,2024
EMP_004,System Maintenance,2024-02-16,12,Medium,0.5,2.3,1,5.0,1,0.88,0.4,0.23,1,2,2,4,2,2024
EMP_004,Feature Development,2024-07-21,7,High,,,0,,2,0.68,0.32,0.17,1,2,3,6,7,2024
EMP_004,Data Pipeline,2026-01-11,19,Low,,,0,,2,0.88,0.4,0.06,3,2,2,6,1,2026
EMP_004,Bug Fix,2024-12-28,9,High,,,0,,2,0.96,0.34,0.13,1,2,2,5,12,2024
EMP_004,Bug Fix,2026-03-15,16,Low,4.6,38.9,1,4.5,5,0.66,0.22,0.04,4,1,2,6,3,2026
EMP_004,Data Pipeline,2025-06-29,21,Medium,5.0,48.2,1,4.5,4,0.55,0.2,0.07,5,3,3,6,6,2025
EMP_004,System Maintenance,2025-03-11,9,High,2.4,24.2,1,4.8,2,0.87,0.55,0.2,3,2,2,1,3,2025
EMP_004,Bug Fix,2024-01-21,19,Low,0.6,11.1,1,5.0,1,0.69,0.45,0.31,2,2,3,6,1,2024
EMP_004,Bug Fix,2025-05-17,13,Medium,3.3,25.8,1,4.7,2,0.87,0.35,0.04,3,0,2,5,5,2025
EMP_004,Bug Fix,2025-05-26,13,Medium,2.0,16.3,1,5.0,2,0.83,0.53,0.1,2,1,2,0,5,2025
EMP_004,Feature Development,2025-07-19,15,High,6.0,53.2,1,4.2,4,0.54,0.14,0.08,5,3,3,5,7,2025
EMP_004,Documentation,2026-02-28,12,Medium,2.2,24.3,1,5.0,2,0.71,0.65,0.38,3,1,0,5,2,2026
EMP_004,Code Review,2025-03-24,21,Medium,5.9,48.9,1,4.3,3,0.86,0.3,0.03,5,3,2,0,3,2025
EMP_004,Code Review,2025-04-06,14,Medium,1.4,6.3,1,5.0,1,0.73,0.56,0.26,1,2,2,6,4,2025
EMP_004,Code Review,2024-04-22,6,Critical,,,0,,1,0.88,0.3,0.12,2,2,2,0,4,2024
EMP_004,Data Pipeline,2025-08-26,11,Medium,0.5,5.9,1,5.0,0,0.68,0.34,0.07,1,1,0,1,8,2025
EMP_004,Bug Fix,2025-04-18,14,Medium,0.5,8.8,1,5.0,1,0.85,0.32,0.05,1,1,1,4,4,2025
EMP_004,Documentation,2026-01-23,8,High,1.8,16.2,1,4.1,2,0.58,0.21,0.15,2,2,4,4,1,2026
EMP_004,System Maintenance,2025-08-18,16,Medium,5.6,39.9,1,4.1,2,0.54,0.25,0.04,5,3,2,0,8,2025
EMP_004,Bug Fix,2026-02-14,24,Low,2.9,34.3,1,5.0,3,0.66,0.25,0.07,4,4,5,5,2,2026
EMP_004,Data Pipeline,2024-03-08,9,Medium,,,0,,0,0.78,0.2,0.04,1,1,0,4,3,2024
EMP_004,Documentation,2024-04-24,17,Low,5.7,51.0,1,3.8,4,0.59,0.22,0.08,5,2,4,2,4,2024
EMP_004,Bug Fix,2026-05-03,22,Medium,5.2,51.0,1,4.9,4,0.79,0.37,0.04,5,3,3,6,5,2026
EMP_004,Bug Fix,2024-09-24,23,Low,2.1,22.7,1,5.0,2,0.62,0.39,0.13,3,3,2,1,9,2024
EMP_004,Code Review,2024-03-03,16,Low,2.0,20.3,1,5.0,1,0.89,0.6,0.26,3,1,1,6,3,2024
EMP_004,Code Review,2026-04-15,9,High,3.2,27.1,1,4.2,3,0.43,0.06,0.02,3,1,3,2,4,2026
EMP_004,Code Review,2024-06-28,18,Low,1.4,11.7,1,5.0,2,0.68,0.25,0.09,2,1,0,4,6,2024
EMP_004,Bug Fix,2024-05-27,12,Medium,2.1,13.5,1,5.0,0,0.99,0.46,0.17,2,1,1,0,5,2024
